,SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,Type
5991,IL1-P5-S1-16s_S82,KS1-P5-S1-16s_S113,Wet,Mesic,0.9458,WetMesic,Soil
5992,IL1-P5-S1-16s_S82,KS1-P6-S1-16s_S114,Wet,Mesic,0.9428,WetMesic,Soil
5993,IL1-P5-S1-16s_S82,NE1-P1-S1-16s_S115,Wet,Mesic,0.925866667,WetMesic,Soil
5994,IL1-P5-S1-16s_S82,NE1-P2-S1-16s_S116,Wet,Mesic,0.9468,WetMesic,Soil
5995,IL1-P5-S1-16s_S82,NE1-P3-S1-16s_S117,Wet,Mesic,0.937266667,WetMesic,Soil
5996,IL1-P5-S1-16s_S82,NE1-P4-S1-16s_S118,Wet,Mesic,0.950333333,WetMesic,Soil
5997,IL1-P5-S1-16s_S82,NE1-P5-S1-16s_S119,Wet,Mesic,0.946266667,WetMesic,Soil
5998,IL1-P5-S1-16s_S82,NE1-P6-S1-16s_S120,Wet,Mesic,0.9622,WetMesic,Soil
5999,IL1-P6-S1-16s_S83,IA1-P1-S1-16s_S1,Wet,Mesic,0.941133333,WetMesic,Soil
6000,IL1-P6-S1-16s_S83,IA1-P2-S1-16s_S2,Wet,Mesic,0.9318,WetMesic,Soil
6001,IL1-P6-S1-16s_S83,IA1-P3-S1-16s_S3,Wet,Mesic,0.946933333,WetMesic,Soil
6002,IL1-P6-S1-16s_S83,IA1-P4-S1-16s_S4,Wet,Mesic,0.935066667,WetMesic,Soil
6003,IL1-P6-S1-16s_S83,IA1-P5-S1-16s_S5,Wet,Mesic,0.9524,WetMesic,Soil
6004,IL1-P6-S1-16s_S83,IA1-P6-S1-16s_S6,Wet,Mesic,0.947933333,WetMesic,Soil
6005,IL1-P6-S1-16s_S83,KS1-P1-S1-16s_S109,Wet,Mesic,0.9406,WetMesic,Soil
6006,IL1-P6-S1-16s_S83,KS1-P4-S1-16s_S112,Wet,Mesic,0.9398,WetMesic,Soil
6007,IL1-P6-S1-16s_S83,KS1-P5-S1-16s_S113,Wet,Mesic,0.9356,WetMesic,Soil
6008,IL1-P6-S1-16s_S83,KS1-P6-S1-16s_S114,Wet,Mesic,0.940533333,WetMesic,Soil
6009,IL1-P6-S1-16s_S83,NE1-P1-S1-16s_S115,Wet,Mesic,0.933533333,WetMesic,Soil
6010,IL1-P6-S1-16s_S83,NE1-P2-S1-16s_S116,Wet,Mesic,0.934066667,WetMesic,Soil
6011,IL1-P6-S1-16s_S83,NE1-P3-S1-16s_S117,Wet,Mesic,0.9418,WetMesic,Soil
6012,IL1-P6-S1-16s_S83,NE1-P4-S1-16s_S118,Wet,Mesic,0.937333333,WetMesic,Soil
6013,IL1-P6-S1-16s_S83,NE1-P5-S1-16s_S119,Wet,Mesic,0.930333333,WetMesic,Soil
6014,IL1-P6-S1-16s_S83,NE1-P6-S1-16s_S120,Wet,Mesic,0.956733333,WetMesic,Soil
6015,IN1-P1-S1-16s_S19,IA1-P1-S1-16s_S1,Wet,Mesic,0.961666667,WetMesic,Soil
6016,IN1-P1-S1-16s_S19,IA1-P2-S1-16s_S2,Wet,Mesic,0.975266667,WetMesic,Soil
6017,IN1-P1-S1-16s_S19,IA1-P3-S1-16s_S3,Wet,Mesic,0.969933333,WetMesic,Soil
6018,IN1-P1-S1-16s_S19,IA1-P4-S1-16s_S4,Wet,Mesic,0.978933333,WetMesic,Soil
6019,IN1-P1-S1-16s_S19,IA1-P5-S1-16s_S5,Wet,Mesic,0.971333333,WetMesic,Soil
6020,IN1-P1-S1-16s_S19,IA1-P6-S1-16s_S6,Wet,Mesic,0.977666667,WetMesic,Soil
6021,IN1-P1-S1-16s_S19,KS1-P1-S1-16s_S109,Wet,Mesic,0.984,WetMesic,Soil
6022,IN1-P1-S1-16s_S19,KS1-P4-S1-16s_S112,Wet,Mesic,0.980066667,WetMesic,Soil
6023,IN1-P1-S1-16s_S19,KS1-P5-S1-16s_S113,Wet,Mesic,0.9852,WetMesic,Soil
6024,IN1-P1-S1-16s_S19,KS1-P6-S1-16s_S114,Wet,Mesic,0.974933333,WetMesic,Soil
6025,IN1-P1-S1-16s_S19,NE1-P1-S1-16s_S115,Wet,Mesic,0.971266667,WetMesic,Soil
6026,IN1-P1-S1-16s_S19,NE1-P2-S1-16s_S116,Wet,Mesic,0.983,WetMesic,Soil
6027,IN1-P1-S1-16s_S19,NE1-P3-S1-16s_S117,Wet,Mesic,0.975533333,WetMesic,Soil
6028,IN1-P1-S1-16s_S19,NE1-P4-S1-16s_S118,Wet,Mesic,0.971066667,WetMesic,Soil
6029,IN1-P1-S1-16s_S19,NE1-P5-S1-16s_S119,Wet,Mesic,0.982533333,WetMesic,Soil
6030,IN1-P1-S1-16s_S19,NE1-P6-S1-16s_S120,Wet,Mesic,0.986866667,WetMesic,Soil
6031,IN1-P2-S1-16s_S20,IA1-P1-S1-16s_S1,Wet,Mesic,0.9222,WetMesic,Soil
6032,IN1-P2-S1-16s_S20,IA1-P2-S1-16s_S2,Wet,Mesic,0.9138,WetMesic,Soil
6033,IN1-P2-S1-16s_S20,IA1-P3-S1-16s_S3,Wet,Mesic,0.908666667,WetMesic,Soil
6034,IN1-P2-S1-16s_S20,IA1-P4-S1-16s_S4,Wet,Mesic,0.9032,WetMesic,Soil
6035,IN1-P2-S1-16s_S20,IA1-P5-S1-16s_S5,Wet,Mesic,0.919733333,WetMesic,Soil
6036,IN1-P2-S1-16s_S20,IA1-P6-S1-16s_S6,Wet,Mesic,0.929333333,WetMesic,Soil
6037,IN1-P2-S1-16s_S20,KS1-P1-S1-16s_S109,Wet,Mesic,0.953933333,WetMesic,Soil
6038,IN1-P2-S1-16s_S20,KS1-P4-S1-16s_S112,Wet,Mesic,0.9434,WetMesic,Soil
6039,IN1-P2-S1-16s_S20,KS1-P5-S1-16s_S113,Wet,Mesic,0.935,WetMesic,Soil
6040,IN1-P2-S1-16s_S20,KS1-P6-S1-16s_S114,Wet,Mesic,0.936533333,WetMesic,Soil
6041,IN1-P2-S1-16s_S20,NE1-P1-S1-16s_S115,Wet,Mesic,0.9316,WetMesic,Soil
6042,IN1-P2-S1-16s_S20,NE1-P2-S1-16s_S116,Wet,Mesic,0.9272,WetMesic,Soil
6043,IN1-P2-S1-16s_S20,NE1-P3-S1-16s_S117,Wet,Mesic,0.939066667,WetMesic,Soil
6044,IN1-P2-S1-16s_S20,NE1-P4-S1-16s_S118,Wet,Mesic,0.929,WetMesic,Soil
6045,IN1-P2-S1-16s_S20,NE1-P5-S1-16s_S119,Wet,Mesic,0.930066667,WetMesic,Soil
6046,IN1-P2-S1-16s_S20,NE1-P6-S1-16s_S120,Wet,Mesic,0.948866667,WetMesic,Soil
6047,IN1-P3-S1-16s_S21,IA1-P1-S1-16s_S1,Wet,Mesic,0.9266,WetMesic,Soil
6048,IN1-P3-S1-16s_S21,IA1-P2-S1-16s_S2,Wet,Mesic,0.937266667,WetMesic,Soil
6049,IN1-P3-S1-16s_S21,IA1-P3-S1-16s_S3,Wet,Mesic,0.9316,WetMesic,Soil
6050,IN1-P3-S1-16s_S21,IA1-P4-S1-16s_S4,Wet,Mesic,0.933933333,WetMesic,Soil
6051,IN1-P3-S1-16s_S21,IA1-P5-S1-16s_S5,Wet,Mesic,0.928866667,WetMesic,Soil
6052,IN1-P3-S1-16s_S21,IA1-P6-S1-16s_S6,Wet,Mesic,0.939066667,WetMesic,Soil
6053,IN1-P3-S1-16s_S21,KS1-P1-S1-16s_S109,Wet,Mesic,0.967466667,WetMesic,Soil
6054,IN1-P3-S1-16s_S21,KS1-P4-S1-16s_S112,Wet,Mesic,0.9364,WetMesic,Soil
6055,IN1-P3-S1-16s_S21,KS1-P5-S1-16s_S113,Wet,Mesic,0.9392,WetMesic,Soil
6056,IN1-P3-S1-16s_S21,KS1-P6-S1-16s_S114,Wet,Mesic,0.947,WetMesic,Soil
6057,IN1-P3-S1-16s_S21,NE1-P1-S1-16s_S115,Wet,Mesic,0.934866667,WetMesic,Soil
6058,IN1-P3-S1-16s_S21,NE1-P2-S1-16s_S116,Wet,Mesic,0.9442,WetMesic,Soil
6059,IN1-P3-S1-16s_S21,NE1-P3-S1-16s_S117,Wet,Mesic,0.924533333,WetMesic,Soil
6060,IN1-P3-S1-16s_S21,NE1-P4-S1-16s_S118,Wet,Mesic,0.935133333,WetMesic,Soil
6061,IN1-P3-S1-16s_S21,NE1-P5-S1-16s_S119,Wet,Mesic,0.9404,WetMesic,Soil
6062,IN1-P3-S1-16s_S21,NE1-P6-S1-16s_S120,Wet,Mesic,0.961066667,WetMesic,Soil
6063,IN1-P4-S1-16s_S22,IA1-P1-S1-16s_S1,Wet,Mesic,0.923066667,WetMesic,Soil
6064,IN1-P4-S1-16s_S22,IA1-P2-S1-16s_S2,Wet,Mesic,0.902,WetMesic,Soil
6065,IN1-P4-S1-16s_S22,IA1-P3-S1-16s_S3,Wet,Mesic,0.905266667,WetMesic,Soil
6066,IN1-P4-S1-16s_S22,IA1-P4-S1-16s_S4,Wet,Mesic,0.910933333,WetMesic,Soil
6067,IN1-P4-S1-16s_S22,IA1-P5-S1-16s_S5,Wet,Mesic,0.919333333,WetMesic,Soil
6068,IN1-P4-S1-16s_S22,IA1-P6-S1-16s_S6,Wet,Mesic,0.917066667,WetMesic,Soil
6069,IN1-P4-S1-16s_S22,KS1-P1-S1-16s_S109,Wet,Mesic,0.951,WetMesic,Soil
6070,IN1-P4-S1-16s_S22,KS1-P4-S1-16s_S112,Wet,Mesic,0.9292,WetMesic,Soil
6071,IN1-P4-S1-16s_S22,KS1-P5-S1-16s_S113,Wet,Mesic,0.933533333,WetMesic,Soil
6072,IN1-P4-S1-16s_S22,KS1-P6-S1-16s_S114,Wet,Mesic,0.9404,WetMesic,Soil
6073,IN1-P4-S1-16s_S22,NE1-P1-S1-16s_S115,Wet,Mesic,0.935466667,WetMesic,Soil
6074,IN1-P4-S1-16s_S22,NE1-P2-S1-16s_S116,Wet,Mesic,0.945533333,WetMesic,Soil
6075,IN1-P4-S1-16s_S22,NE1-P3-S1-16s_S117,Wet,Mesic,0.927466667,WetMesic,Soil
6076,IN1-P4-S1-16s_S22,NE1-P4-S1-16s_S118,Wet,Mesic,0.933466667,WetMesic,Soil
6077,IN1-P4-S1-16s_S22,NE1-P5-S1-16s_S119,Wet,Mesic,0.946466667,WetMesic,Soil
6078,IN1-P4-S1-16s_S22,NE1-P6-S1-16s_S120,Wet,Mesic,0.9492,WetMesic,Soil
6079,IN1-P5-S1-16s_S23,IA1-P1-S1-16s_S1,Wet,Mesic,0.930533333,WetMesic,Soil
6080,IN1-P5-S1-16s_S23,IA1-P2-S1-16s_S2,Wet,Mesic,0.902133333,WetMesic,Soil
6081,IN1-P5-S1-16s_S23,IA1-P3-S1-16s_S3,Wet,Mesic,0.913866667,WetMesic,Soil
6082,IN1-P5-S1-16s_S23,IA1-P4-S1-16s_S4,Wet,Mesic,0.9138,WetMesic,Soil
6083,IN1-P5-S1-16s_S23,IA1-P5-S1-16s_S5,Wet,Mesic,0.909666667,WetMesic,Soil
6084,IN1-P5-S1-16s_S23,IA1-P6-S1-16s_S6,Wet,Mesic,0.927533333,WetMesic,Soil
6085,IN1-P5-S1-16s_S23,KS1-P1-S1-16s_S109,Wet,Mesic,0.955666667,WetMesic,Soil
6086,IN1-P5-S1-16s_S23,KS1-P4-S1-16s_S112,Wet,Mesic,0.948266667,WetMesic,Soil
6087,IN1-P5-S1-16s_S23,KS1-P5-S1-16s_S113,Wet,Mesic,0.939266667,WetMesic,Soil
6088,IN1-P5-S1-16s_S23,KS1-P6-S1-16s_S114,Wet,Mesic,0.946133333,WetMesic,Soil
6089,IN1-P5-S1-16s_S23,NE1-P1-S1-16s_S115,Wet,Mesic,0.932,WetMesic,Soil
6090,IN1-P5-S1-16s_S23,NE1-P2-S1-16s_S116,Wet,Mesic,0.945466667,WetMesic,Soil
6091,IN1-P5-S1-16s_S23,NE1-P3-S1-16s_S117,Wet,Mesic,0.921066667,WetMesic,Soil
6092,IN1-P5-S1-16s_S23,NE1-P4-S1-16s_S118,Wet,Mesic,0.941533333,WetMesic,Soil
6093,IN1-P5-S1-16s_S23,NE1-P5-S1-16s_S119,Wet,Mesic,0.9462,WetMesic,Soil
6094,IN1-P5-S1-16s_S23,NE1-P6-S1-16s_S120,Wet,Mesic,0.946933333,WetMesic,Soil
6095,IN1-P6-S1-16s_S24,IA1-P1-S1-16s_S1,Wet,Mesic,0.955333333,WetMesic,Soil
6096,IN1-P6-S1-16s_S24,IA1-P2-S1-16s_S2,Wet,Mesic,0.942733333,WetMesic,Soil
6097,IN1-P6-S1-16s_S24,IA1-P3-S1-16s_S3,Wet,Mesic,0.943266667,WetMesic,Soil
6098,IN1-P6-S1-16s_S24,IA1-P4-S1-16s_S4,Wet,Mesic,0.933266667,WetMesic,Soil
6099,IN1-P6-S1-16s_S24,IA1-P5-S1-16s_S5,Wet,Mesic,0.951666667,WetMesic,Soil
6100,IN1-P6-S1-16s_S24,IA1-P6-S1-16s_S6,Wet,Mesic,0.9594,WetMesic,Soil
6101,IN1-P6-S1-16s_S24,KS1-P1-S1-16s_S109,Wet,Mesic,0.946133333,WetMesic,Soil
6102,IN1-P6-S1-16s_S24,KS1-P4-S1-16s_S112,Wet,Mesic,0.954533333,WetMesic,Soil
6103,IN1-P6-S1-16s_S24,KS1-P5-S1-16s_S113,Wet,Mesic,0.9586,WetMesic,Soil
6104,IN1-P6-S1-16s_S24,KS1-P6-S1-16s_S114,Wet,Mesic,0.961733333,WetMesic,Soil
6105,IN1-P6-S1-16s_S24,NE1-P1-S1-16s_S115,Wet,Mesic,0.9522,WetMesic,Soil
6106,IN1-P6-S1-16s_S24,NE1-P2-S1-16s_S116,Wet,Mesic,0.951133333,WetMesic,Soil
6107,IN1-P6-S1-16s_S24,NE1-P3-S1-16s_S117,Wet,Mesic,0.933266667,WetMesic,Soil
6108,IN1-P6-S1-16s_S24,NE1-P4-S1-16s_S118,Wet,Mesic,0.955533333,WetMesic,Soil
6109,IN1-P6-S1-16s_S24,NE1-P5-S1-16s_S119,Wet,Mesic,0.954266667,WetMesic,Soil
6110,IN1-P6-S1-16s_S24,NE1-P6-S1-16s_S120,Wet,Mesic,0.970066667,WetMesic,Soil
6111,LA1-P1-S1-16s_S54,IA1-P1-S1-16s_S1,Wet,Mesic,0.967666667,WetMesic,Soil
6112,LA1-P1-S1-16s_S54,IA1-P2-S1-16s_S2,Wet,Mesic,0.9472,WetMesic,Soil
6113,LA1-P1-S1-16s_S54,IA1-P3-S1-16s_S3,Wet,Mesic,0.960666667,WetMesic,Soil
6114,LA1-P1-S1-16s_S54,IA1-P4-S1-16s_S4,Wet,Mesic,0.949066667,WetMesic,Soil
6115,LA1-P1-S1-16s_S54,IA1-P5-S1-16s_S5,Wet,Mesic,0.9616,WetMesic,Soil
6116,LA1-P1-S1-16s_S54,IA1-P6-S1-16s_S6,Wet,Mesic,0.960066667,WetMesic,Soil
6117,LA1-P1-S1-16s_S54,KS1-P1-S1-16s_S109,Wet,Mesic,0.961133333,WetMesic,Soil
6118,LA1-P1-S1-16s_S54,KS1-P4-S1-16s_S112,Wet,Mesic,0.954133333,WetMesic,Soil
6119,LA1-P1-S1-16s_S54,KS1-P5-S1-16s_S113,Wet,Mesic,0.955133333,WetMesic,Soil
6120,LA1-P1-S1-16s_S54,KS1-P6-S1-16s_S114,Wet,Mesic,0.960333333,WetMesic,Soil
6121,LA1-P1-S1-16s_S54,NE1-P1-S1-16s_S115,Wet,Mesic,0.965533333,WetMesic,Soil
6122,LA1-P1-S1-16s_S54,NE1-P2-S1-16s_S116,Wet,Mesic,0.957,WetMesic,Soil
6123,LA1-P1-S1-16s_S54,NE1-P3-S1-16s_S117,Wet,Mesic,0.962266667,WetMesic,Soil
6124,LA1-P1-S1-16s_S54,NE1-P4-S1-16s_S118,Wet,Mesic,0.9344,WetMesic,Soil
6125,LA1-P1-S1-16s_S54,NE1-P5-S1-16s_S119,Wet,Mesic,0.959333333,WetMesic,Soil
6126,LA1-P1-S1-16s_S54,NE1-P6-S1-16s_S120,Wet,Mesic,0.967,WetMesic,Soil
6127,LA1-P2-S1-16s_S55,IA1-P1-S1-16s_S1,Wet,Mesic,0.9538,WetMesic,Soil
6128,LA1-P2-S1-16s_S55,IA1-P2-S1-16s_S2,Wet,Mesic,0.933,WetMesic,Soil
6129,LA1-P2-S1-16s_S55,IA1-P3-S1-16s_S3,Wet,Mesic,0.9472,WetMesic,Soil
6130,LA1-P2-S1-16s_S55,IA1-P4-S1-16s_S4,Wet,Mesic,0.922866667,WetMesic,Soil
6131,LA1-P2-S1-16s_S55,IA1-P5-S1-16s_S5,Wet,Mesic,0.950333333,WetMesic,Soil
6132,LA1-P2-S1-16s_S55,IA1-P6-S1-16s_S6,Wet,Mesic,0.949533333,WetMesic,Soil
6133,LA1-P2-S1-16s_S55,KS1-P1-S1-16s_S109,Wet,Mesic,0.9526,WetMesic,Soil
6134,LA1-P2-S1-16s_S55,KS1-P4-S1-16s_S112,Wet,Mesic,0.9424,WetMesic,Soil
6135,LA1-P2-S1-16s_S55,KS1-P5-S1-16s_S113,Wet,Mesic,0.945266667,WetMesic,Soil
6136,LA1-P2-S1-16s_S55,KS1-P6-S1-16s_S114,Wet,Mesic,0.942466667,WetMesic,Soil
6137,LA1-P2-S1-16s_S55,NE1-P1-S1-16s_S115,Wet,Mesic,0.9456,WetMesic,Soil
6138,LA1-P2-S1-16s_S55,NE1-P2-S1-16s_S116,Wet,Mesic,0.950533333,WetMesic,Soil
6139,LA1-P2-S1-16s_S55,NE1-P3-S1-16s_S117,Wet,Mesic,0.9392,WetMesic,Soil
6140,LA1-P2-S1-16s_S55,NE1-P4-S1-16s_S118,Wet,Mesic,0.928666667,WetMesic,Soil
6141,LA1-P2-S1-16s_S55,NE1-P5-S1-16s_S119,Wet,Mesic,0.952733333,WetMesic,Soil
6142,LA1-P2-S1-16s_S55,NE1-P6-S1-16s_S120,Wet,Mesic,0.9488,WetMesic,Soil
6143,LA1-P3-S1-16s_S56,IA1-P1-S1-16s_S1,Wet,Mesic,0.968,WetMesic,Soil
6144,LA1-P3-S1-16s_S56,IA1-P2-S1-16s_S2,Wet,Mesic,0.953533333,WetMesic,Soil
6145,LA1-P3-S1-16s_S56,IA1-P3-S1-16s_S3,Wet,Mesic,0.953066667,WetMesic,Soil
6146,LA1-P3-S1-16s_S56,IA1-P4-S1-16s_S4,Wet,Mesic,0.947133333,WetMesic,Soil
6147,LA1-P3-S1-16s_S56,IA1-P5-S1-16s_S5,Wet,Mesic,0.9666,WetMesic,Soil
6148,LA1-P3-S1-16s_S56,IA1-P6-S1-16s_S6,Wet,Mesic,0.953866667,WetMesic,Soil
6149,LA1-P3-S1-16s_S56,KS1-P1-S1-16s_S109,Wet,Mesic,0.9508,WetMesic,Soil
6150,LA1-P3-S1-16s_S56,KS1-P4-S1-16s_S112,Wet,Mesic,0.955,WetMesic,Soil
6151,LA1-P3-S1-16s_S56,KS1-P5-S1-16s_S113,Wet,Mesic,0.950666667,WetMesic,Soil
6152,LA1-P3-S1-16s_S56,KS1-P6-S1-16s_S114,Wet,Mesic,0.953666667,WetMesic,Soil
6153,LA1-P3-S1-16s_S56,NE1-P1-S1-16s_S115,Wet,Mesic,0.958333333,WetMesic,Soil
6154,LA1-P3-S1-16s_S56,NE1-P2-S1-16s_S116,Wet,Mesic,0.956333333,WetMesic,Soil
6155,LA1-P3-S1-16s_S56,NE1-P3-S1-16s_S117,Wet,Mesic,0.9472,WetMesic,Soil
6156,LA1-P3-S1-16s_S56,NE1-P4-S1-16s_S118,Wet,Mesic,0.9478,WetMesic,Soil
6157,LA1-P3-S1-16s_S56,NE1-P5-S1-16s_S119,Wet,Mesic,0.9518,WetMesic,Soil
6158,LA1-P3-S1-16s_S56,NE1-P6-S1-16s_S120,Wet,Mesic,0.948933333,WetMesic,Soil
6159,LA1-P5-S2-16s_S58,IA1-P1-S1-16s_S1,Wet,Mesic,0.968266667,WetMesic,Soil
6160,LA1-P5-S2-16s_S58,IA1-P2-S1-16s_S2,Wet,Mesic,0.9452,WetMesic,Soil
6161,LA1-P5-S2-16s_S58,IA1-P3-S1-16s_S3,Wet,Mesic,0.9408,WetMesic,Soil
6162,LA1-P5-S2-16s_S58,IA1-P4-S1-16s_S4,Wet,Mesic,0.941333333,WetMesic,Soil
6163,LA1-P5-S2-16s_S58,IA1-P5-S1-16s_S5,Wet,Mesic,0.957933333,WetMesic,Soil
6164,LA1-P5-S2-16s_S58,IA1-P6-S1-16s_S6,Wet,Mesic,0.950733333,WetMesic,Soil
6165,LA1-P5-S2-16s_S58,KS1-P1-S1-16s_S109,Wet,Mesic,0.930333333,WetMesic,Soil
6166,LA1-P5-S2-16s_S58,KS1-P4-S1-16s_S112,Wet,Mesic,0.9408,WetMesic,Soil
6167,LA1-P5-S2-16s_S58,KS1-P5-S1-16s_S113,Wet,Mesic,0.938733333,WetMesic,Soil
6168,LA1-P5-S2-16s_S58,KS1-P6-S1-16s_S114,Wet,Mesic,0.95,WetMesic,Soil
6169,LA1-P5-S2-16s_S58,NE1-P1-S1-16s_S115,Wet,Mesic,0.9522,WetMesic,Soil
6170,LA1-P5-S2-16s_S58,NE1-P2-S1-16s_S116,Wet,Mesic,0.952733333,WetMesic,Soil
6171,LA1-P5-S2-16s_S58,NE1-P3-S1-16s_S117,Wet,Mesic,0.9444,WetMesic,Soil
6172,LA1-P5-S2-16s_S58,NE1-P4-S1-16s_S118,Wet,Mesic,0.932733333,WetMesic,Soil
6173,LA1-P5-S2-16s_S58,NE1-P5-S1-16s_S119,Wet,Mesic,0.948266667,WetMesic,Soil
6174,LA1-P5-S2-16s_S58,NE1-P6-S1-16s_S120,Wet,Mesic,0.9548,WetMesic,Soil
6175,MI1-P1-S1-16s_S7,IA1-P1-S1-16s_S1,Wet,Mesic,0.974133333,WetMesic,Soil
6176,MI1-P1-S1-16s_S7,IA1-P2-S1-16s_S2,Wet,Mesic,0.967866667,WetMesic,Soil
6177,MI1-P1-S1-16s_S7,IA1-P3-S1-16s_S3,Wet,Mesic,0.965333333,WetMesic,Soil
6178,MI1-P1-S1-16s_S7,IA1-P4-S1-16s_S4,Wet,Mesic,0.9602,WetMesic,Soil
6179,MI1-P1-S1-16s_S7,IA1-P5-S1-16s_S5,Wet,Mesic,0.966933333,WetMesic,Soil
6180,MI1-P1-S1-16s_S7,IA1-P6-S1-16s_S6,Wet,Mesic,0.971666667,WetMesic,Soil
6181,MI1-P1-S1-16s_S7,KS1-P1-S1-16s_S109,Wet,Mesic,0.9854,WetMesic,Soil
6182,MI1-P1-S1-16s_S7,KS1-P4-S1-16s_S112,Wet,Mesic,0.979733333,WetMesic,Soil
6183,MI1-P1-S1-16s_S7,KS1-P5-S1-16s_S113,Wet,Mesic,0.981533333,WetMesic,Soil
6184,MI1-P1-S1-16s_S7,KS1-P6-S1-16s_S114,Wet,Mesic,0.981,WetMesic,Soil
6185,MI1-P1-S1-16s_S7,NE1-P1-S1-16s_S115,Wet,Mesic,0.9784,WetMesic,Soil
6186,MI1-P1-S1-16s_S7,NE1-P2-S1-16s_S116,Wet,Mesic,0.9824,WetMesic,Soil
6187,MI1-P1-S1-16s_S7,NE1-P3-S1-16s_S117,Wet,Mesic,0.971666667,WetMesic,Soil
6188,MI1-P1-S1-16s_S7,NE1-P4-S1-16s_S118,Wet,Mesic,0.973733333,WetMesic,Soil
6189,MI1-P1-S1-16s_S7,NE1-P5-S1-16s_S119,Wet,Mesic,0.9762,WetMesic,Soil
6190,MI1-P1-S1-16s_S7,NE1-P6-S1-16s_S120,Wet,Mesic,0.9872,WetMesic,Soil
6191,MI1-P2-S1-16s_S8,IA1-P1-S1-16s_S1,Wet,Mesic,0.972,WetMesic,Soil
6192,MI1-P2-S1-16s_S8,IA1-P2-S1-16s_S2,Wet,Mesic,0.967933333,WetMesic,Soil
6193,MI1-P2-S1-16s_S8,IA1-P3-S1-16s_S3,Wet,Mesic,0.9572,WetMesic,Soil
6194,MI1-P2-S1-16s_S8,IA1-P4-S1-16s_S4,Wet,Mesic,0.974933333,WetMesic,Soil
6195,MI1-P2-S1-16s_S8,IA1-P5-S1-16s_S5,Wet,Mesic,0.9684,WetMesic,Soil
6196,MI1-P2-S1-16s_S8,IA1-P6-S1-16s_S6,Wet,Mesic,0.971666667,WetMesic,Soil
6197,MI1-P2-S1-16s_S8,KS1-P1-S1-16s_S109,Wet,Mesic,0.975666667,WetMesic,Soil
6198,MI1-P2-S1-16s_S8,KS1-P4-S1-16s_S112,Wet,Mesic,0.973733333,WetMesic,Soil
6199,MI1-P2-S1-16s_S8,KS1-P5-S1-16s_S113,Wet,Mesic,0.979,WetMesic,Soil
6200,MI1-P2-S1-16s_S8,KS1-P6-S1-16s_S114,Wet,Mesic,0.982333333,WetMesic,Soil
6201,MI1-P2-S1-16s_S8,NE1-P1-S1-16s_S115,Wet,Mesic,0.976133333,WetMesic,Soil
6202,MI1-P2-S1-16s_S8,NE1-P2-S1-16s_S116,Wet,Mesic,0.977933333,WetMesic,Soil
6203,MI1-P2-S1-16s_S8,NE1-P3-S1-16s_S117,Wet,Mesic,0.9792,WetMesic,Soil
6204,MI1-P2-S1-16s_S8,NE1-P4-S1-16s_S118,Wet,Mesic,0.977533333,WetMesic,Soil
6205,MI1-P2-S1-16s_S8,NE1-P5-S1-16s_S119,Wet,Mesic,0.979333333,WetMesic,Soil
6206,MI1-P2-S1-16s_S8,NE1-P6-S1-16s_S120,Wet,Mesic,0.9824,WetMesic,Soil
6207,MI1-P3-S1-16s_S9,IA1-P1-S1-16s_S1,Wet,Mesic,0.9666,WetMesic,Soil
6208,MI1-P3-S1-16s_S9,IA1-P2-S1-16s_S2,Wet,Mesic,0.938866667,WetMesic,Soil
6209,MI1-P3-S1-16s_S9,IA1-P3-S1-16s_S3,Wet,Mesic,0.9544,WetMesic,Soil
6210,MI1-P3-S1-16s_S9,IA1-P4-S1-16s_S4,Wet,Mesic,0.9572,WetMesic,Soil
6211,MI1-P3-S1-16s_S9,IA1-P5-S1-16s_S5,Wet,Mesic,0.955933333,WetMesic,Soil
6212,MI1-P3-S1-16s_S9,IA1-P6-S1-16s_S6,Wet,Mesic,0.952,WetMesic,Soil
6213,MI1-P3-S1-16s_S9,KS1-P1-S1-16s_S109,Wet,Mesic,0.9682,WetMesic,Soil
6214,MI1-P3-S1-16s_S9,KS1-P4-S1-16s_S112,Wet,Mesic,0.976333333,WetMesic,Soil
6215,MI1-P3-S1-16s_S9,KS1-P5-S1-16s_S113,Wet,Mesic,0.975533333,WetMesic,Soil
6216,MI1-P3-S1-16s_S9,KS1-P6-S1-16s_S114,Wet,Mesic,0.953,WetMesic,Soil
6217,MI1-P3-S1-16s_S9,NE1-P1-S1-16s_S115,Wet,Mesic,0.969933333,WetMesic,Soil
6218,MI1-P3-S1-16s_S9,NE1-P2-S1-16s_S116,Wet,Mesic,0.9626,WetMesic,Soil
6219,MI1-P3-S1-16s_S9,NE1-P3-S1-16s_S117,Wet,Mesic,0.960066667,WetMesic,Soil
6220,MI1-P3-S1-16s_S9,NE1-P4-S1-16s_S118,Wet,Mesic,0.969266667,WetMesic,Soil
6221,MI1-P3-S1-16s_S9,NE1-P5-S1-16s_S119,Wet,Mesic,0.972066667,WetMesic,Soil
6222,MI1-P3-S1-16s_S9,NE1-P6-S1-16s_S120,Wet,Mesic,0.9778,WetMesic,Soil
6223,MI1-P4-S1-16s_S10,IA1-P1-S1-16s_S1,Wet,Mesic,0.9646,WetMesic,Soil
6224,MI1-P4-S1-16s_S10,IA1-P2-S1-16s_S2,Wet,Mesic,0.976733333,WetMesic,Soil
