SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,PR_Difference,PR_ABS
CO1-P4-S1-16s_S45,OK1-P5-S1-16s_S52,CO1,OK1,0.990533333,CO1OK1,-3.48,3.48
CO1-P4-S1-16s_S45,OK1-P6-S1-16s_S53,CO1,OK1,0.9886,CO1OK1,-3.48,3.48
CO1-P4-S1-16s_S45,SC1-P1-S1-16s_S97,CO1,SC1,0.986133333,CO1SC1,-7.58,7.58
CO1-P4-S1-16s_S45,SC1-P2-S1-16s_S98,CO1,SC1,0.984866667,CO1SC1,-7.58,7.58
CO1-P4-S1-16s_S45,SC1-P3-S1-16s_S99,CO1,SC1,0.996,CO1SC1,-7.58,7.58
CO1-P4-S1-16s_S45,SC1-P4-S1-16s_S100,CO1,SC1,0.991866667,CO1SC1,-7.58,7.58
CO1-P4-S1-16s_S45,SC1-P5-S1-16s_S101,CO1,SC1,0.988466667,CO1SC1,-7.58,7.58
CO1-P4-S1-16s_S45,SC1-P6-S1-16s_S102,CO1,SC1,0.9934,CO1SC1,-7.58,7.58
CO1-P4-S1-16s_S45,SD1-P1-S1-16s_S121,CO1,SD1,0.9384,CO1SD1,-0.56,0.56
CO1-P4-S1-16s_S45,SD1-P2-S1-16s_S122,CO1,SD1,0.948066667,CO1SD1,-0.56,0.56
CO1-P4-S1-16s_S45,SD1-P5-S1-16s_S125,CO1,SD1,0.961466667,CO1SD1,-0.56,0.56
CO1-P4-S1-16s_S45,TX1-P5-S1-16s_S64,CO1,TX1,0.981266667,CO1TX1,-8.48,8.48
CO1-P4-S1-16s_S45,TX1-P6-S1-16s_S65,CO1,TX1,0.985266667,CO1TX1,-8.48,8.48
CO1-P4-S1-16s_S45,TX2-P1-S1-16s_S72,CO1,TX2,0.985666667,CO1TX2,-10.68,10.68
CO1-P4-S1-16s_S45,TX2-P2-S1-16s_S73,CO1,TX2,0.9792,CO1TX2,-10.68,10.68
CO1-P4-S1-16s_S45,TX2-P3-S1-16s_S74,CO1,TX2,0.988133333,CO1TX2,-10.68,10.68
CO1-P4-S1-16s_S45,TX2-P4-S1-16s_S75,CO1,TX2,0.9846,CO1TX2,-10.68,10.68
CO1-P4-S1-16s_S45,TX2-P5-S1-16s_S76,CO1,TX2,0.984533333,CO1TX2,-10.68,10.68
CO1-P4-S1-16s_S45,TX2-P6-S2-16s_S77,CO1,TX2,0.986933333,CO1TX2,-10.68,10.68
CO1-P4-S1-16s_S45,TX3-P1-S1-16s_S84,CO1,TX3,0.990466667,CO1TX3,-5.98,5.98
CO1-P4-S1-16s_S45,TX3-P2-S1-16s_S85,CO1,TX3,0.9784,CO1TX3,-5.98,5.98
CO1-P4-S1-16s_S45,TX3-P3-S1-16s_S86,CO1,TX3,0.981933333,CO1TX3,-5.98,5.98
CO1-P4-S1-16s_S45,TX3-P4-S1-16s_S87,CO1,TX3,0.980666667,CO1TX3,-5.98,5.98
CO1-P4-S1-16s_S45,TX3-P5-S1-16s_S88,CO1,TX3,0.977866667,CO1TX3,-5.98,5.98
CO1-P4-S1-16s_S45,TX3-P6-S1-16s_S89,CO1,TX3,0.974333333,CO1TX3,-5.98,5.98
CO1-P4-S1-16s_S45,WI1-P1-S1-16s_S13,CO1,WI1,0.982533333,CO1WI1,-5.18,5.18
CO1-P4-S1-16s_S45,WI1-P2-S1-16s_S14,CO1,WI1,0.978933333,CO1WI1,-5.18,5.18
CO1-P4-S1-16s_S45,WI1-P3-S1-16s_S15,CO1,WI1,0.973266667,CO1WI1,-5.18,5.18
CO1-P4-S1-16s_S45,WI1-P4-S2-16s_S16,CO1,WI1,0.9696,CO1WI1,-5.18,5.18
CO1-P4-S1-16s_S45,WI1-P5-S1-16s_S17,CO1,WI1,0.9658,CO1WI1,-5.18,5.18
CO1-P4-S1-16s_S45,WI1-P6-S1-16s_S18,CO1,WI1,0.9656,CO1WI1,-5.18,5.18
CO1-P5-S1-16s_S46,CO1-P1-S1-16s_S42,CO1,CO1,0.914333333,CO1CO1,0,0
CO1-P5-S1-16s_S46,CO1-P2-S1-16s_S43,CO1,CO1,0.919733333,CO1CO1,0,0
CO1-P5-S1-16s_S46,CO1-P3-S1-16s_S44,CO1,CO1,0.936533333,CO1CO1,0,0
CO1-P5-S1-16s_S46,CO1-P4-S1-16s_S45,CO1,CO1,0.937066667,CO1CO1,0,0
CO1-P5-S1-16s_S46,AL1-P1-S1-16s_S25,CO1,AL1,0.9828,CO1AL1,-9.98,9.98
CO1-P5-S1-16s_S46,AL1-P2-S1-16s_S26,CO1,AL1,0.988,CO1AL1,-9.98,9.98
CO1-P5-S1-16s_S46,AL1-P4-S1-16s_S28,CO1,AL1,0.9696,CO1AL1,-9.98,9.98
CO1-P5-S1-16s_S46,AL1-P6-S1-16s_S30,CO1,AL1,0.979066667,CO1AL1,-9.98,9.98
CO1-P5-S1-16s_S46,IA1-P1-S1-16s_S1,CO1,IA1,0.959933333,CO1IA1,-6.08,6.08
CO1-P5-S1-16s_S46,IA1-P2-S1-16s_S2,CO1,IA1,0.97,CO1IA1,-6.08,6.08
CO1-P5-S1-16s_S46,IA1-P3-S1-16s_S3,CO1,IA1,0.966333333,CO1IA1,-6.08,6.08
CO1-P5-S1-16s_S46,IA1-P4-S1-16s_S4,CO1,IA1,0.969,CO1IA1,-6.08,6.08
CO1-P5-S1-16s_S46,IA1-P5-S1-16s_S5,CO1,IA1,0.979466667,CO1IA1,-6.08,6.08
CO1-P5-S1-16s_S46,IA1-P6-S1-16s_S6,CO1,IA1,0.970466667,CO1IA1,-6.08,6.08
CO1-P5-S1-16s_S46,IL1-P1-S1-16s_S78,CO1,IL1,0.980266667,CO1IL1,-6.88,6.88
CO1-P5-S1-16s_S46,IL1-P2-S1-16s_S79,CO1,IL1,0.985866667,CO1IL1,-6.88,6.88
CO1-P5-S1-16s_S46,IL1-P3-S1-16s_S80,CO1,IL1,0.982066667,CO1IL1,-6.88,6.88
CO1-P5-S1-16s_S46,IL1-P4-S1-16s_S81,CO1,IL1,0.9796,CO1IL1,-6.88,6.88
CO1-P5-S1-16s_S46,IL1-P5-S1-16s_S82,CO1,IL1,0.967466667,CO1IL1,-6.88,6.88
CO1-P5-S1-16s_S46,IL1-P6-S1-16s_S83,CO1,IL1,0.969533333,CO1IL1,-6.88,6.88
CO1-P5-S1-16s_S46,IN1-P1-S1-16s_S19,CO1,IN1,0.9816,CO1IN1,-4.98,4.98
CO1-P5-S1-16s_S46,IN1-P2-S1-16s_S20,CO1,IN1,0.9846,CO1IN1,-4.98,4.98
CO1-P5-S1-16s_S46,IN1-P3-S1-16s_S21,CO1,IN1,0.988133333,CO1IN1,-4.98,4.98
CO1-P5-S1-16s_S46,IN1-P4-S1-16s_S22,CO1,IN1,0.981866667,CO1IN1,-4.98,4.98
CO1-P5-S1-16s_S46,IN1-P5-S1-16s_S23,CO1,IN1,0.976666667,CO1IN1,-4.98,4.98
CO1-P5-S1-16s_S46,IN1-P6-S1-16s_S24,CO1,IN1,0.9892,CO1IN1,-4.98,4.98
CO1-P5-S1-16s_S46,KS1-P1-S1-16s_S109,CO1,KS1,0.969266667,CO1KS1,-6.28,6.28
CO1-P5-S1-16s_S46,KS1-P4-S1-16s_S112,CO1,KS1,0.953533333,CO1KS1,-6.28,6.28
CO1-P5-S1-16s_S46,KS1-P5-S1-16s_S113,CO1,KS1,0.960733333,CO1KS1,-6.28,6.28
CO1-P5-S1-16s_S46,KS1-P6-S1-16s_S114,CO1,KS1,0.9526,CO1KS1,-6.28,6.28
CO1-P5-S1-16s_S46,KS2-P2-S1-16s_S128,CO1,KS2,0.951733333,CO1KS2,-2.69,2.69
CO1-P5-S1-16s_S46,KS2-P3-S1-16s_S129,CO1,KS2,0.954533333,CO1KS2,-2.69,2.69
CO1-P5-S1-16s_S46,KS2-P4-S1-16s_S130,CO1,KS2,0.9408,CO1KS2,-2.69,2.69
CO1-P5-S1-16s_S46,KS2-P5-S1-16s_S131,CO1,KS2,0.947533333,CO1KS2,-2.69,2.69
CO1-P5-S1-16s_S46,LA1-P1-S1-16s_S54,CO1,LA1,0.9888,CO1LA1,-10.18,10.18
CO1-P5-S1-16s_S46,LA1-P2-S1-16s_S55,CO1,LA1,0.989466667,CO1LA1,-10.18,10.18
CO1-P5-S1-16s_S46,LA1-P3-S1-16s_S56,CO1,LA1,0.9984,CO1LA1,-10.18,10.18
CO1-P5-S1-16s_S46,LA1-P5-S2-16s_S58,CO1,LA1,0.994,CO1LA1,-10.18,10.18
CO1-P5-S1-16s_S46,MI1-P1-S1-16s_S7,CO1,MI1,0.9856,CO1MI1,-4.58,4.58
CO1-P5-S1-16s_S46,MI1-P2-S1-16s_S8,CO1,MI1,0.99,CO1MI1,-4.58,4.58
CO1-P5-S1-16s_S46,MI1-P3-S1-16s_S9,CO1,MI1,0.992533333,CO1MI1,-4.58,4.58
CO1-P5-S1-16s_S46,MI1-P4-S1-16s_S10,CO1,MI1,0.980933333,CO1MI1,-4.58,4.58
CO1-P5-S1-16s_S46,MI1-P5-S2-16s_S11,CO1,MI1,0.983866667,CO1MI1,-4.58,4.58
CO1-P5-S1-16s_S46,MI1-P6-S2-16s_S12,CO1,MI1,0.993733333,CO1MI1,-4.58,4.58
CO1-P5-S1-16s_S46,MN1-P1-S1-16s_S151,CO1,MN1,0.973133333,CO1MN1,-3.19,3.19
CO1-P5-S1-16s_S46,MN1-P2-S1-16s_S152,CO1,MN1,0.969533333,CO1MN1,-3.19,3.19
CO1-P5-S1-16s_S46,MN1-P3-S1-16s_S153,CO1,MN1,0.951733333,CO1MN1,-3.19,3.19
CO1-P5-S1-16s_S46,MN1-P4-S1-16s_S154,CO1,MN1,0.958333333,CO1MN1,-3.19,3.19
CO1-P5-S1-16s_S46,MN1-P5-S1-16s_S155,CO1,MN1,0.9484,CO1MN1,-3.19,3.19
CO1-P5-S1-16s_S46,MN1-P6-S1-16s_S156,CO1,MN1,0.970933333,CO1MN1,-3.19,3.19
CO1-P5-S1-16s_S46,MO1-P1-S1-16s_S90,CO1,MO1,0.9902,CO1MO1,-6.28,6.28
CO1-P5-S1-16s_S46,MO1-P2-S1-16s_S91,CO1,MO1,0.979333333,CO1MO1,-6.28,6.28
CO1-P5-S1-16s_S46,MO1-P3-S1-16s_S93,CO1,MO1,0.9828,CO1MO1,-6.28,6.28
CO1-P5-S1-16s_S46,MO1-P4-S1-16s_S94,CO1,MO1,0.982466667,CO1MO1,-6.28,6.28
CO1-P5-S1-16s_S46,MO1-P5-S1-16s_S95,CO1,MO1,0.981,CO1MO1,-6.28,6.28
CO1-P5-S1-16s_S46,MO1-P6-S1-16s_S96,CO1,MO1,0.9904,CO1MO1,-6.28,6.28
CO1-P5-S1-16s_S46,MS1-P4-S1-16s_S33,CO1,MS1,0.989866667,CO1MS1,-10.78,10.78
CO1-P5-S1-16s_S46,MS1-P5-S1-16s_S34,CO1,MS1,0.969533333,CO1MS1,-10.78,10.78
CO1-P5-S1-16s_S46,MS1-P6-S1-16s_S35,CO1,MS1,0.990933333,CO1MS1,-10.78,10.78
CO1-P5-S1-16s_S46,MT1-P1-S1-16s_S139,CO1,MT1,0.949466667,CO1MT1,-0.56,0.56
CO1-P5-S1-16s_S46,MT1-P2-S1-16s_S140,CO1,MT1,0.967466667,CO1MT1,-0.56,0.56
CO1-P5-S1-16s_S46,MT1-P3-S1-16s_S141,CO1,MT1,0.944533333,CO1MT1,-0.56,0.56
CO1-P5-S1-16s_S46,MT1-P4-S1-16s_S142,CO1,MT1,0.9478,CO1MT1,-0.56,0.56
CO1-P5-S1-16s_S46,MT1-P5-S1-16s_S143,CO1,MT1,0.9464,CO1MT1,-0.56,0.56
CO1-P5-S1-16s_S46,MT1-P6-S1-16s_S144,CO1,MT1,0.957933333,CO1MT1,-0.56,0.56
CO1-P5-S1-16s_S46,NC1-P1-S1-16s_S66,CO1,NC1,0.981266667,CO1NC1,-6.78,6.78
CO1-P5-S1-16s_S46,NC1-P2-S1-16s_S67,CO1,NC1,0.987866667,CO1NC1,-6.78,6.78
CO1-P5-S1-16s_S46,NC1-P3-S1-16s_S68,CO1,NC1,0.9866,CO1NC1,-6.78,6.78
CO1-P5-S1-16s_S46,NC1-P4-S1-16s_S69,CO1,NC1,0.975933333,CO1NC1,-6.78,6.78
CO1-P5-S1-16s_S46,NC1-P5-S1-16s_S70,CO1,NC1,0.981533333,CO1NC1,-6.78,6.78
CO1-P5-S1-16s_S46,NC1-P6-S1-16s_S71,CO1,NC1,0.992266667,CO1NC1,-6.78,6.78
CO1-P5-S1-16s_S46,ND1-P1-S1-16s_S145,CO1,ND1,0.961666667,CO1ND1,-2.21,2.21
CO1-P5-S1-16s_S46,ND1-P2-S1-16s_S146,CO1,ND1,0.952066667,CO1ND1,-2.21,2.21
CO1-P5-S1-16s_S46,ND1-P3-S1-16s_S147,CO1,ND1,0.9602,CO1ND1,-2.21,2.21
CO1-P5-S1-16s_S46,ND1-P4-S1-16s_S148,CO1,ND1,0.962466667,CO1ND1,-2.21,2.21
CO1-P5-S1-16s_S46,ND1-P5-S1-16s_S149,CO1,ND1,0.9614,CO1ND1,-2.21,2.21
CO1-P5-S1-16s_S46,ND1-P6-S1-16s_S150,CO1,ND1,0.9806,CO1ND1,-2.21,2.21
CO1-P5-S1-16s_S46,NE1-P1-S1-16s_S115,CO1,NE1,0.956933333,CO1NE1,-4.98,4.98
CO1-P5-S1-16s_S46,NE1-P2-S1-16s_S116,CO1,NE1,0.977466667,CO1NE1,-4.98,4.98
CO1-P5-S1-16s_S46,NE1-P3-S1-16s_S117,CO1,NE1,0.957066667,CO1NE1,-4.98,4.98
CO1-P5-S1-16s_S46,NE1-P4-S1-16s_S118,CO1,NE1,0.957266667,CO1NE1,-4.98,4.98
CO1-P5-S1-16s_S46,NE1-P5-S1-16s_S119,CO1,NE1,0.964533333,CO1NE1,-4.98,4.98
CO1-P5-S1-16s_S46,NE1-P6-S1-16s_S120,CO1,NE1,0.969533333,CO1NE1,-4.98,4.98
CO1-P5-S1-16s_S46,NE2-P1-S1-16s_S133,CO1,NE2,0.949533333,CO1NE2,-3.2,3.2
CO1-P5-S1-16s_S46,NE2-P2-S1-16s_S134,CO1,NE2,0.9608,CO1NE2,-3.2,3.2
CO1-P5-S1-16s_S46,NE2-P3-S1-16s_S135,CO1,NE2,0.958666667,CO1NE2,-3.2,3.2
CO1-P5-S1-16s_S46,NE2-P4-S1-16s_S136,CO1,NE2,0.925066667,CO1NE2,-3.2,3.2
CO1-P5-S1-16s_S46,NE2-P5-S1-16s_S137,CO1,NE2,0.937266667,CO1NE2,-3.2,3.2
CO1-P5-S1-16s_S46,NE2-P6-S1-16s_S138,CO1,NE2,0.941,CO1NE2,-3.2,3.2
CO1-P5-S1-16s_S46,NM1-P1-S1-16s_S36,CO1,NM1,0.9366,CO1NM1,-0.18,0.18
CO1-P5-S1-16s_S46,NM1-P2-S1-16s_S37,CO1,NM1,0.9424,CO1NM1,-0.18,0.18
CO1-P5-S1-16s_S46,NM1-P3-S1-16s_S38,CO1,NM1,0.974133333,CO1NM1,-0.18,0.18
CO1-P5-S1-16s_S46,NM1-P4-S1-16s_S39,CO1,NM1,0.957866667,CO1NM1,-0.18,0.18
CO1-P5-S1-16s_S46,NM1-P5-S1-16s_S40,CO1,NM1,0.9176,CO1NM1,-0.18,0.18
CO1-P5-S1-16s_S46,NM1-P6-S1-16s_S41,CO1,NM1,0.946,CO1NM1,-0.18,0.18
CO1-P5-S1-16s_S46,OK1-P1-S2-16s_S48,CO1,OK1,0.968066667,CO1OK1,-3.48,3.48
CO1-P5-S1-16s_S46,OK1-P2-S2-16s_S49,CO1,OK1,0.980733333,CO1OK1,-3.48,3.48
CO1-P5-S1-16s_S46,OK1-P3-S1-16s_S50,CO1,OK1,0.970266667,CO1OK1,-3.48,3.48
CO1-P5-S1-16s_S46,OK1-P4-S1-16s_S51,CO1,OK1,0.966,CO1OK1,-3.48,3.48
CO1-P5-S1-16s_S46,OK1-P5-S1-16s_S52,CO1,OK1,0.970733333,CO1OK1,-3.48,3.48
CO1-P5-S1-16s_S46,OK1-P6-S1-16s_S53,CO1,OK1,0.9728,CO1OK1,-3.48,3.48
CO1-P5-S1-16s_S46,SC1-P1-S1-16s_S97,CO1,SC1,0.990866667,CO1SC1,-7.58,7.58
CO1-P5-S1-16s_S46,SC1-P2-S1-16s_S98,CO1,SC1,0.991666667,CO1SC1,-7.58,7.58
CO1-P5-S1-16s_S46,SC1-P3-S1-16s_S99,CO1,SC1,0.990933333,CO1SC1,-7.58,7.58
CO1-P5-S1-16s_S46,SC1-P4-S1-16s_S100,CO1,SC1,0.984066667,CO1SC1,-7.58,7.58
CO1-P5-S1-16s_S46,SC1-P5-S1-16s_S101,CO1,SC1,0.9936,CO1SC1,-7.58,7.58
CO1-P5-S1-16s_S46,SC1-P6-S1-16s_S102,CO1,SC1,0.9922,CO1SC1,-7.58,7.58
CO1-P5-S1-16s_S46,SD1-P1-S1-16s_S121,CO1,SD1,0.942266667,CO1SD1,-0.56,0.56
CO1-P5-S1-16s_S46,SD1-P2-S1-16s_S122,CO1,SD1,0.9408,CO1SD1,-0.56,0.56
CO1-P5-S1-16s_S46,SD1-P5-S1-16s_S125,CO1,SD1,0.9558,CO1SD1,-0.56,0.56
CO1-P5-S1-16s_S46,TX1-P5-S1-16s_S64,CO1,TX1,0.992933333,CO1TX1,-8.48,8.48
CO1-P5-S1-16s_S46,TX1-P6-S1-16s_S65,CO1,TX1,0.983466667,CO1TX1,-8.48,8.48
CO1-P5-S1-16s_S46,TX2-P1-S1-16s_S72,CO1,TX2,0.992866667,CO1TX2,-10.68,10.68
CO1-P5-S1-16s_S46,TX2-P2-S1-16s_S73,CO1,TX2,0.987733333,CO1TX2,-10.68,10.68
CO1-P5-S1-16s_S46,TX2-P3-S1-16s_S74,CO1,TX2,0.995133333,CO1TX2,-10.68,10.68
CO1-P5-S1-16s_S46,TX2-P4-S1-16s_S75,CO1,TX2,0.987533333,CO1TX2,-10.68,10.68
CO1-P5-S1-16s_S46,TX2-P5-S1-16s_S76,CO1,TX2,0.9928,CO1TX2,-10.68,10.68
CO1-P5-S1-16s_S46,TX2-P6-S2-16s_S77,CO1,TX2,0.9874,CO1TX2,-10.68,10.68
CO1-P5-S1-16s_S46,TX3-P1-S1-16s_S84,CO1,TX3,0.987733333,CO1TX3,-5.98,5.98
CO1-P5-S1-16s_S46,TX3-P2-S1-16s_S85,CO1,TX3,0.981466667,CO1TX3,-5.98,5.98
CO1-P5-S1-16s_S46,TX3-P3-S1-16s_S86,CO1,TX3,0.9778,CO1TX3,-5.98,5.98
CO1-P5-S1-16s_S46,TX3-P4-S1-16s_S87,CO1,TX3,0.965866667,CO1TX3,-5.98,5.98
CO1-P5-S1-16s_S46,TX3-P5-S1-16s_S88,CO1,TX3,0.9636,CO1TX3,-5.98,5.98
CO1-P5-S1-16s_S46,TX3-P6-S1-16s_S89,CO1,TX3,0.9678,CO1TX3,-5.98,5.98
CO1-P5-S1-16s_S46,WI1-P1-S1-16s_S13,CO1,WI1,0.976066667,CO1WI1,-5.18,5.18
CO1-P5-S1-16s_S46,WI1-P2-S1-16s_S14,CO1,WI1,0.9796,CO1WI1,-5.18,5.18
CO1-P5-S1-16s_S46,WI1-P3-S1-16s_S15,CO1,WI1,0.9748,CO1WI1,-5.18,5.18
CO1-P5-S1-16s_S46,WI1-P4-S2-16s_S16,CO1,WI1,0.978,CO1WI1,-5.18,5.18
CO1-P5-S1-16s_S46,WI1-P5-S1-16s_S17,CO1,WI1,0.983866667,CO1WI1,-5.18,5.18
CO1-P5-S1-16s_S46,WI1-P6-S1-16s_S18,CO1,WI1,0.977266667,CO1WI1,-5.18,5.18
CO1-P6-S1-16s_S47,CO1-P1-S1-16s_S42,CO1,CO1,0.9146,CO1CO1,0,0
CO1-P6-S1-16s_S47,CO1-P2-S1-16s_S43,CO1,CO1,0.940333333,CO1CO1,0,0
CO1-P6-S1-16s_S47,CO1-P3-S1-16s_S44,CO1,CO1,0.8944,CO1CO1,0,0
CO1-P6-S1-16s_S47,CO1-P4-S1-16s_S45,CO1,CO1,0.939666667,CO1CO1,0,0
CO1-P6-S1-16s_S47,CO1-P5-S1-16s_S46,CO1,CO1,0.8862,CO1CO1,0,0
CO1-P6-S1-16s_S47,AL1-P1-S1-16s_S25,CO1,AL1,0.9858,CO1AL1,-9.98,9.98
CO1-P6-S1-16s_S47,AL1-P2-S1-16s_S26,CO1,AL1,0.991666667,CO1AL1,-9.98,9.98
CO1-P6-S1-16s_S47,AL1-P4-S1-16s_S28,CO1,AL1,0.992266667,CO1AL1,-9.98,9.98
CO1-P6-S1-16s_S47,AL1-P6-S1-16s_S30,CO1,AL1,0.9852,CO1AL1,-9.98,9.98
CO1-P6-S1-16s_S47,IA1-P1-S1-16s_S1,CO1,IA1,0.9788,CO1IA1,-6.08,6.08
CO1-P6-S1-16s_S47,IA1-P2-S1-16s_S2,CO1,IA1,0.971866667,CO1IA1,-6.08,6.08
CO1-P6-S1-16s_S47,IA1-P3-S1-16s_S3,CO1,IA1,0.968133333,CO1IA1,-6.08,6.08
CO1-P6-S1-16s_S47,IA1-P4-S1-16s_S4,CO1,IA1,0.968333333,CO1IA1,-6.08,6.08
CO1-P6-S1-16s_S47,IA1-P5-S1-16s_S5,CO1,IA1,0.979266667,CO1IA1,-6.08,6.08
CO1-P6-S1-16s_S47,IA1-P6-S1-16s_S6,CO1,IA1,0.967666667,CO1IA1,-6.08,6.08
CO1-P6-S1-16s_S47,IL1-P1-S1-16s_S78,CO1,IL1,0.975066667,CO1IL1,-6.88,6.88
CO1-P6-S1-16s_S47,IL1-P2-S1-16s_S79,CO1,IL1,0.9836,CO1IL1,-6.88,6.88
CO1-P6-S1-16s_S47,IL1-P3-S1-16s_S80,CO1,IL1,0.984866667,CO1IL1,-6.88,6.88
CO1-P6-S1-16s_S47,IL1-P4-S1-16s_S81,CO1,IL1,0.983266667,CO1IL1,-6.88,6.88
CO1-P6-S1-16s_S47,IL1-P5-S1-16s_S82,CO1,IL1,0.983333333,CO1IL1,-6.88,6.88
CO1-P6-S1-16s_S47,IL1-P6-S1-16s_S83,CO1,IL1,0.9824,CO1IL1,-6.88,6.88
CO1-P6-S1-16s_S47,IN1-P1-S1-16s_S19,CO1,IN1,0.985533333,CO1IN1,-4.98,4.98
CO1-P6-S1-16s_S47,IN1-P2-S1-16s_S20,CO1,IN1,0.985266667,CO1IN1,-4.98,4.98
CO1-P6-S1-16s_S47,IN1-P3-S1-16s_S21,CO1,IN1,0.992133333,CO1IN1,-4.98,4.98
CO1-P6-S1-16s_S47,IN1-P4-S1-16s_S22,CO1,IN1,0.983666667,CO1IN1,-4.98,4.98
CO1-P6-S1-16s_S47,IN1-P5-S1-16s_S23,CO1,IN1,0.985266667,CO1IN1,-4.98,4.98
CO1-P6-S1-16s_S47,IN1-P6-S1-16s_S24,CO1,IN1,0.990333333,CO1IN1,-4.98,4.98
CO1-P6-S1-16s_S47,KS1-P1-S1-16s_S109,CO1,KS1,0.971533333,CO1KS1,-6.28,6.28
CO1-P6-S1-16s_S47,KS1-P4-S1-16s_S112,CO1,KS1,0.965066667,CO1KS1,-6.28,6.28
CO1-P6-S1-16s_S47,KS1-P5-S1-16s_S113,CO1,KS1,0.9702,CO1KS1,-6.28,6.28
CO1-P6-S1-16s_S47,KS1-P6-S1-16s_S114,CO1,KS1,0.9624,CO1KS1,-6.28,6.28
CO1-P6-S1-16s_S47,KS2-P2-S1-16s_S128,CO1,KS2,0.941466667,CO1KS2,-2.69,2.69
CO1-P6-S1-16s_S47,KS2-P3-S1-16s_S129,CO1,KS2,0.9758,CO1KS2,-2.69,2.69
CO1-P6-S1-16s_S47,KS2-P4-S1-16s_S130,CO1,KS2,0.9478,CO1KS2,-2.69,2.69
CO1-P6-S1-16s_S47,KS2-P5-S1-16s_S131,CO1,KS2,0.954466667,CO1KS2,-2.69,2.69
CO1-P6-S1-16s_S47,LA1-P1-S1-16s_S54,CO1,LA1,0.994933333,CO1LA1,-10.18,10.18
CO1-P6-S1-16s_S47,LA1-P2-S1-16s_S55,CO1,LA1,0.9866,CO1LA1,-10.18,10.18
CO1-P6-S1-16s_S47,LA1-P3-S1-16s_S56,CO1,LA1,0.995466667,CO1LA1,-10.18,10.18
CO1-P6-S1-16s_S47,LA1-P5-S2-16s_S58,CO1,LA1,0.990733333,CO1LA1,-10.18,10.18
CO1-P6-S1-16s_S47,MI1-P1-S1-16s_S7,CO1,MI1,0.9932,CO1MI1,-4.58,4.58
CO1-P6-S1-16s_S47,MI1-P2-S1-16s_S8,CO1,MI1,0.9934,CO1MI1,-4.58,4.58
CO1-P6-S1-16s_S47,MI1-P3-S1-16s_S9,CO1,MI1,0.989333333,CO1MI1,-4.58,4.58
CO1-P6-S1-16s_S47,MI1-P4-S1-16s_S10,CO1,MI1,0.987733333,CO1MI1,-4.58,4.58
CO1-P6-S1-16s_S47,MI1-P5-S2-16s_S11,CO1,MI1,0.992866667,CO1MI1,-4.58,4.58
CO1-P6-S1-16s_S47,MI1-P6-S2-16s_S12,CO1,MI1,0.9922,CO1MI1,-4.58,4.58
CO1-P6-S1-16s_S47,MN1-P1-S1-16s_S151,CO1,MN1,0.958533333,CO1MN1,-3.19,3.19
CO1-P6-S1-16s_S47,MN1-P2-S1-16s_S152,CO1,MN1,0.944933333,CO1MN1,-3.19,3.19
CO1-P6-S1-16s_S47,MN1-P3-S1-16s_S153,CO1,MN1,0.951533333,CO1MN1,-3.19,3.19
CO1-P6-S1-16s_S47,MN1-P4-S1-16s_S154,CO1,MN1,0.948933333,CO1MN1,-3.19,3.19
CO1-P6-S1-16s_S47,MN1-P5-S1-16s_S155,CO1,MN1,0.949266667,CO1MN1,-3.19,3.19
CO1-P6-S1-16s_S47,MN1-P6-S1-16s_S156,CO1,MN1,0.9484,CO1MN1,-3.19,3.19
CO1-P6-S1-16s_S47,MO1-P1-S1-16s_S90,CO1,MO1,0.983333333,CO1MO1,-6.28,6.28
CO1-P6-S1-16s_S47,MO1-P2-S1-16s_S91,CO1,MO1,0.984533333,CO1MO1,-6.28,6.28
CO1-P6-S1-16s_S47,MO1-P3-S1-16s_S93,CO1,MO1,0.986733333,CO1MO1,-6.28,6.28
CO1-P6-S1-16s_S47,MO1-P4-S1-16s_S94,CO1,MO1,0.983466667,CO1MO1,-6.28,6.28
CO1-P6-S1-16s_S47,MO1-P5-S1-16s_S95,CO1,MO1,0.981933333,CO1MO1,-6.28,6.28
CO1-P6-S1-16s_S47,MO1-P6-S1-16s_S96,CO1,MO1,0.981733333,CO1MO1,-6.28,6.28
CO1-P6-S1-16s_S47,MS1-P4-S1-16s_S33,CO1,MS1,0.989933333,CO1MS1,-10.78,10.78
CO1-P6-S1-16s_S47,MS1-P5-S1-16s_S34,CO1,MS1,0.976266667,CO1MS1,-10.78,10.78
CO1-P6-S1-16s_S47,MS1-P6-S1-16s_S35,CO1,MS1,0.982333333,CO1MS1,-10.78,10.78
CO1-P6-S1-16s_S47,MT1-P1-S1-16s_S139,CO1,MT1,0.9642,CO1MT1,-0.56,0.56
CO1-P6-S1-16s_S47,MT1-P2-S1-16s_S140,CO1,MT1,0.972066667,CO1MT1,-0.56,0.56
CO1-P6-S1-16s_S47,MT1-P3-S1-16s_S141,CO1,MT1,0.972666667,CO1MT1,-0.56,0.56
CO1-P6-S1-16s_S47,MT1-P4-S1-16s_S142,CO1,MT1,0.976066667,CO1MT1,-0.56,0.56
CO1-P6-S1-16s_S47,MT1-P5-S1-16s_S143,CO1,MT1,0.956,CO1MT1,-0.56,0.56
CO1-P6-S1-16s_S47,MT1-P6-S1-16s_S144,CO1,MT1,0.974533333,CO1MT1,-0.56,0.56
